"","DATE","EXERCISE","CATEGORY","WEIGHT","REPS","SET_NUM","SOURCE"
"725",2014-10-16,"Standing One-Arm Cable Row","Back","20.0","10",1,"FitNotes"
"726",2014-10-16,"Standing One-Arm Cable Row","Back","22.5","10",2,"FitNotes"
"727",2014-10-16,"Standing One-Arm Cable Row","Back","30.0","10",3,"FitNotes"
"728",2014-10-16,"Standing One-Arm Cable Row","Back","40.0","5",4,"FitNotes"
"729",2014-10-16,"Standing One-Arm Cable Row","Back","45.0","5",5,"FitNotes"
"730",2014-10-16,"Cable Curl","Biceps","17.5","10",1,"FitNotes"
"731",2014-10-16,"Cable Curl","Biceps","22.5","10",2,"FitNotes"
"732",2014-10-16,"Cable Curl","Biceps","30.0","10",3,"FitNotes"
"733",2014-10-16,"Cable Curl","Biceps","35.0","10",4,"FitNotes"
"734",2014-10-16,"Cable Curl","Biceps","40.0","10",5,"FitNotes"
"735",2014-10-18,"Flat Barbell Bench Press","Chest","20.0","5",1,"FitNotes"
"736",2014-10-18,"Flat Barbell Bench Press","Chest","60.0","5",2,"FitNotes"
"737",2014-10-18,"Flat Barbell Bench Press","Chest","70.0","5",3,"FitNotes"
"738",2014-10-18,"Flat Barbell Bench Press","Chest","70.0","5",4,"FitNotes"
"739",2014-10-18,"Flat Barbell Bench Press","Chest","70.0","5",5,"FitNotes"
"740",2014-10-18,"Flat Barbell Bench Press","Chest","60.0","5",6,"FitNotes"
"741",2014-10-18,"Close Grip Barbell Bench Press","Triceps","40.0","10",1,"FitNotes"
"742",2014-10-18,"Close Grip Barbell Bench Press","Triceps","50.0","10",2,"FitNotes"
"743",2014-10-18,"Push Press","Shoulders","20.0","5",1,"FitNotes"
"744",2014-10-18,"Push Press","Shoulders","40.0","5",2,"FitNotes"
"745",2014-10-18,"Push Press","Shoulders","50.0","3",3,"FitNotes"
"746",2014-10-18,"Push Press","Shoulders","55.0","3",4,"FitNotes"
"747",2014-10-18,"Push Press","Shoulders","60.0","3",5,"FitNotes"
"748",2014-10-18,"Trap-Bar Deadlift","Back","100.0","5",1,"FitNotes"
"749",2014-10-18,"Trap-Bar Deadlift","Back","130.0","3",2,"FitNotes"
"750",2014-10-18,"Trap-Bar Deadlift","Back","150.0","5",3,"FitNotes"
"751",2014-10-18,"Trap-Bar Deadlift","Back","170.0","5",4,"FitNotes"
"752",2014-10-18,"Trap-Bar Deadlift","Back","190.0","1",5,"FitNotes"
"753",2014-10-18,"Trap-Bar Deadlift","Back","200.0","1",6,"FitNotes"
"754",2014-10-18,"One-Arm Rope Triceps Pushdown","Triceps","20.0","10",1,"FitNotes"
"755",2014-10-18,"One-Arm Rope Triceps Pushdown","Triceps","25.0","10",2,"FitNotes"
"756",2014-10-18,"One-Arm Rope Triceps Pushdown","Triceps","30.0","3",3,"FitNotes"
"757",2014-10-18,"Cable Face Pull","Shoulders","25.0","15",1,"FitNotes"
"758",2014-10-18,"Cable Face Pull","Shoulders","30.0","10",2,"FitNotes"
"759",2014-10-18,"Cable Face Pull","Shoulders","30.0","10",3,"FitNotes"
"760",2014-10-18,"Rope Push Down","Triceps","40.0","10",1,"FitNotes"
"761",2014-10-18,"Rope Push Down","Triceps","50.0","10",2,"FitNotes"
"762",2014-10-18,"Rope Push Down","Triceps","55.0","3",3,"FitNotes"
"763",2014-10-18,"Rope Curl","Biceps","25.0","10",1,"FitNotes"
"764",2014-10-18,"One-Arm Cable Curl","Biceps","10.0","10",1,"FitNotes"
"765",2014-10-18,"One-Arm Cable Curl","Biceps","15.0","10",2,"FitNotes"
"766",2014-10-18,"Rope Curl","Biceps","25.0","10",2,"FitNotes"
"767",2014-10-18,"Cable Curl","Biceps","25.0","10",1,"FitNotes"
"768",2014-10-18,"Cable Curl","Biceps","35.0","10",2,"FitNotes"
"769",2014-10-18,"Seated Cable Face Pull","Back","25.0","10",1,"FitNotes"
"770",2014-10-18,"Seated Cable Face Pull","Back","20.0","10",2,"FitNotes"
"771",2014-10-18,"Seated Cable Face Pull","Back","20.0","10",3,"FitNotes"
"772",2014-10-18,"Seated Machine Fly","Chest","40.5","12",1,"FitNotes"
"773",2014-10-18,"Seated Machine Fly","Chest","49.5","12",2,"FitNotes"
"774",2014-10-18,"Seated Machine Fly","Chest","49.5","12",3,"FitNotes"
"775",2014-10-18,"Rear Delt Machine Fly","Shoulders","22.5","12",1,"FitNotes"
"776",2014-10-18,"Rear Delt Machine Fly","Shoulders","22.5","12",2,"FitNotes"
"777",2014-10-18,"Rear Delt Machine Fly","Shoulders","22.5","12",3,"FitNotes"
"778",2014-10-20,"Sumo Deadlift","Legs","110.0","3",1,"FitNotes"
"779",2014-10-20,"Sumo Deadlift","Legs","130.0","2",2,"FitNotes"
"780",2014-10-20,"Deadlift","Back","150.0","1",1,"FitNotes"
"781",2014-10-20,"Chin Up","Back","0.0","6",1,"FitNotes"
"782",2014-10-20,"Close Grip Barbell Bench Press","Triceps","40.0","10",1,"FitNotes"
"783",2014-10-20,"Close Grip Barbell Bench Press","Triceps","40.0","10",2,"FitNotes"
"784",2014-10-20,"Close Grip Barbell Bench Press","Triceps","40.0","10",3,"FitNotes"
"785",2014-10-20,"Close Grip Barbell Bench Press","Triceps","40.0","10",4,"FitNotes"
"786",2014-10-20,"Close Grip Barbell Bench Press","Triceps","40.0","10",5,"FitNotes"
"787",2014-10-22,"Cable Face Pull","Shoulders","20.0","20",1,"FitNotes"
"788",2014-10-22,"Cable Face Pull","Shoulders","22.5","20",2,"FitNotes"
"789",2014-10-22,"Cable Face Pull","Shoulders","20.0","15",3,"FitNotes"
"790",2014-10-22,"One-Arm Rope Triceps Pushdown","Triceps","20.0","10",1,"FitNotes"
"791",2014-10-22,"One-Arm Rope Triceps Pushdown","Triceps","22.5","10",2,"FitNotes"
"792",2014-10-22,"One-Arm Rope Triceps Pushdown","Triceps","25.0","10",3,"FitNotes"
"793",2014-10-22,"Incline Barbell Bench Press","Chest","30.0","10",1,"FitNotes"
"794",2014-10-22,"Incline Barbell Bench Press","Chest","60.0","5",2,"FitNotes"
"795",2014-10-22,"Incline Barbell Bench Press","Chest","65.0","5",3,"FitNotes"
"796",2014-10-22,"Incline Barbell Bench Press","Chest","65.0","5",4,"FitNotes"
"797",2014-10-22,"Neutral Chin Up","Back","0.0","6",1,"FitNotes"
"798",2014-10-22,"Neutral Chin Up","Back","0.0","4",2,"FitNotes"
"799",2014-10-22,"Neutral Chin Up","Back","0.0","2",3,"FitNotes"
"800",2014-10-22,"Assisted Dips","Triceps","8.5","5",1,"FitNotes"
"801",2014-10-22,"Assisted Dips","Triceps","8.5","5",2,"FitNotes"
"802",2014-10-22,"Assisted Dips","Triceps","8.5","5",3,"FitNotes"
"803",2014-10-22,"Seated Cable Face Pull","Back","20.0","10",1,"FitNotes"
"804",2014-10-22,"Seated Cable Face Pull","Back","25.0","10",2,"FitNotes"
"805",2014-10-22,"Power Clean","Back","50.0","5",1,"FitNotes"
"806",2014-10-22,"Power Clean","Back","50.0","5",2,"FitNotes"
"807",2014-10-22,"Muscle Snatch","Shoulders","20.0","5",1,"FitNotes"
"808",2014-10-22,"Muscle Snatch","Shoulders","30.0","3",2,"FitNotes"
"809",2014-10-22,"Snatch-Grip Behind The Neck Press","Shoulders","30.0","3",1,"FitNotes"
"810",2014-10-22,"Overhead Squat","Legs","30.0","1",1,"FitNotes"
"811",2014-10-22,"Seated Machine Fly","Chest","58.5","10",1,"FitNotes"
"812",2014-10-22,"Seated Machine Fly","Chest","67.5","8",2,"FitNotes"
"813",2014-10-22,"Seated Machine Fly","Chest","67.5","5",3,"FitNotes"
"814",2014-10-22,"Rear Delt Machine Fly","Shoulders","22.5","10",1,"FitNotes"
"815",2014-10-22,"Rear Delt Machine Fly","Shoulders","31.5","10",2,"FitNotes"
"816",2014-10-22,"Rear Delt Machine Fly","Shoulders","40.5","5",3,"FitNotes"
"817",2014-10-22,"Front Plate Raise","Shoulders","10.0","10",1,"FitNotes"
"818",2014-10-22,"Front Plate Raise","Shoulders","10.0","10",2,"FitNotes"
"819",2014-10-23,"Muscle Snatch","Shoulders","20.0","5",1,"FitNotes"
"820",2014-10-23,"Clean","Back","20.0","5",1,"FitNotes"
"821",2014-10-23,"Overhead Squat","Legs","20.0","5",1,"FitNotes"
"822",2014-10-23,"Muscle Snatch","Shoulders","30.0","3",2,"FitNotes"
"823",2014-10-23,"Clean","Back","30.0","3",2,"FitNotes"
"824",2014-10-23,"Overhead Squat","Legs","30.0","3",2,"FitNotes"
"825",2014-10-23,"Muscle Snatch","Shoulders","40.0","3",3,"FitNotes"
"826",2014-10-23,"Clean","Back","40.0","3",3,"FitNotes"
"827",2014-10-23,"Clean","Back","50.0","3",4,"FitNotes"
"828",2014-10-23,"Clean","Back","55.0","3",5,"FitNotes"
"829",2014-10-23,"Barbell Front Squat","Legs","40.0","5",1,"FitNotes"
"830",2014-10-23,"Barbell Front Squat","Legs","60.0","5",2,"FitNotes"
"831",2014-10-23,"Barbell Front Squat","Legs","70.0","5",3,"FitNotes"
"832",2014-10-23,"Barbell Front Squat","Legs","80.0","5",4,"FitNotes"
"833",2014-10-23,"Barbell Front Squat","Legs","90.0","1",5,"FitNotes"
"834",2014-10-23,"Barbell Front Lunge","Legs","20.0","5",1,"FitNotes"
"835",2014-10-23,"Barbell Front Lunge","Legs","40.0","5",2,"FitNotes"
"836",2014-10-23,"Trap-Bar Deadlift","Back","100.0","3",1,"FitNotes"
"837",2014-10-23,"Trap-Bar Deadlift","Back","130.0","3",2,"FitNotes"
"838",2014-10-23,"Trap-Bar Deadlift","Back","150.0","3",3,"FitNotes"
"839",2014-10-23,"Trap-Bar Deadlift","Back","180.0","2",4,"FitNotes"
"840",2014-10-23,"Trap-Bar Deadlift","Back","200.0","1",5,"FitNotes"
"841",2014-10-23,"Barbell Front Squat","Legs","100.0","2",6,"FitNotes"
"842",2014-10-23,"Barbell Front Squat","Legs","105.0","1",7,"FitNotes"
"843",2014-10-24,"Flat Barbell Bench Press","Chest","20.0","10",1,"FitNotes"
"844",2014-10-24,"Flat Barbell Bench Press","Chest","60.0","5",2,"FitNotes"
"845",2014-10-24,"Flat Barbell Bench Press","Chest","65.0","5",3,"FitNotes"
"846",2014-10-24,"Flat Barbell Bench Press","Chest","70.0","5",4,"FitNotes"
"847",2014-10-24,"Flat Barbell Bench Press","Chest","75.0","3",5,"FitNotes"
"848",2014-10-24,"Assisted Dips","Triceps","8.5","3",1,"FitNotes"
"849",2014-10-24,"Assisted Dips","Triceps","4.5","3",2,"FitNotes"
"850",2014-10-24,"Seated Dumbbell Press","Shoulders","15.0","8",1,"FitNotes"
"851",2014-10-24,"Seated Dumbbell Press","Shoulders","20.0","8",2,"FitNotes"
"852",2014-10-24,"Seated Dumbbell Press","Shoulders","22.5","5",3,"FitNotes"
"853",2014-10-24,"Seated Dumbbell Press","Shoulders","25.0","5",4,"FitNotes"
"854",2014-10-24,"One-Arm Rope Triceps Pushdown","Triceps","20.0","10",1,"FitNotes"
"855",2014-10-24,"One-Arm Rope Triceps Pushdown","Triceps","22.5","10",2,"FitNotes"
"856",2014-10-24,"Rope Push Down","Triceps","45.0","8",1,"FitNotes"
"857",2014-10-24,"Rope Push Down","Triceps","50.0","5",2,"FitNotes"
"858",2014-10-24,"Cable Face Pull","Shoulders","20.0","15",1,"FitNotes"
"859",2014-10-24,"Cable Face Pull","Shoulders","25.0","10",2,"FitNotes"
"860",2014-10-24,"Cable Face Pull","Shoulders","30.0","10",3,"FitNotes"
"861",2014-10-24,"Seated Machine Fly","Chest","58.5","10",1,"FitNotes"
"862",2014-10-24,"Seated Machine Fly","Chest","67.5","5",2,"FitNotes"
"863",2014-10-24,"One-Arm Cable Curl","Biceps","12.5","8",1,"FitNotes"
"864",2014-10-24,"One-Arm Cable Curl","Biceps","15.0","8",2,"FitNotes"
"865",2014-10-24,"One-Arm Cable Curl","Biceps","17.5","8",3,"FitNotes"
"866",2014-10-24,"Isolateral Shoulder Press Machine","Shoulders","15.0","10",1,"FitNotes"
"867",2014-10-24,"Isolateral Shoulder Press Machine","Shoulders","25.0","10",2,"FitNotes"
"868",2014-10-27,"High Cable Rear Delt Fly","Shoulders","10.0","10",1,"FitNotes"
"869",2014-10-27,"High Cable Rear Delt Fly","Shoulders","15.0","10",2,"FitNotes"
"870",2014-10-27,"High Cable Rear Delt Fly","Shoulders","15.0","10",3,"FitNotes"
"871",2014-10-27,"High Cable Rear Delt Fly","Shoulders","20.0","10",4,"FitNotes"
"872",2014-10-27,"Standing One-Arm Cable Rear Delt Fly","Shoulders","10.0","10",1,"FitNotes"
"873",2014-10-27,"Standing One-Arm Cable Rear Delt Fly","Shoulders","5.0","10",2,"FitNotes"
"874",2014-10-27,"Cable Face Pull","Shoulders","25.0","10",1,"FitNotes"
"875",2014-10-27,"Cable Face Pull","Shoulders","30.0","10",2,"FitNotes"
"876",2014-10-27,"Bent-Over Cable Rear Delt Raise","Shoulders","10.0","10",1,"FitNotes"
"877",2014-10-27,"Bent-Over Cable Rear Delt Raise","Shoulders","5.0","15",2,"FitNotes"
"878",2014-10-27,"Cable Face Pull","Shoulders","35.0","10",3,"FitNotes"
"879",2014-10-27,"Cable Face Pull","Shoulders","30.0","10",4,"FitNotes"
"880",2014-10-27,"Behind The Neck Barbell Press","Shoulders","20.0","10",1,"FitNotes"
"881",2014-10-27,"Behind The Neck Barbell Press","Shoulders","30.0","10",2,"FitNotes"
"882",2014-10-27,"Behind The Neck Barbell Press","Shoulders","30.0","10",3,"FitNotes"
"883",2014-10-27,"Seated Dumbbell Press","Shoulders","17.5","5",1,"FitNotes"
"884",2014-10-27,"Seated Dumbbell Press","Shoulders","20.0","5",2,"FitNotes"
"885",2014-10-27,"Seated Dumbbell Press","Shoulders","22.5","5",3,"FitNotes"
"886",2014-10-27,"Seated Dumbbell Press","Shoulders","25.0","5",4,"FitNotes"
"887",2014-10-27,"Seated Dumbbell Press","Shoulders","27.5","3",5,"FitNotes"
"888",2014-10-27,"Decline Barbell Bench Press","Chest","20.0","10",1,"FitNotes"
"889",2014-10-27,"Decline Barbell Bench Press","Chest","40.0","10",2,"FitNotes"
"890",2014-10-27,"Decline Barbell Bench Press","Chest","50.0","10",3,"FitNotes"
"891",2014-10-27,"Decline Barbell Bench Press","Chest","50.0","10",4,"FitNotes"
"892",2014-10-27,"Decline Barbell Bench Press","Chest","55.0","10",5,"FitNotes"
"893",2014-10-27,"Seated Machine Fly","Chest","49.5","10",1,"FitNotes"
"894",2014-10-27,"Seated Machine Fly","Chest","49.5","10",2,"FitNotes"
"895",2014-10-27,"Seated Machine Fly","Chest","49.5","10",3,"FitNotes"
"896",2014-10-27,"Seated Machine Fly","Chest","49.5","10",4,"FitNotes"
"897",2014-10-27,"Rear Delt Machine Fly","Shoulders","22.5","10",1,"FitNotes"
"898",2014-10-27,"Rear Delt Machine Fly","Shoulders","22.5","10",2,"FitNotes"
"899",2014-10-27,"Rear Delt Machine Fly","Shoulders","22.5","10",3,"FitNotes"
"900",2014-10-27,"Rear Delt Machine Fly","Shoulders","22.5","10",4,"FitNotes"
"901",2014-10-27,"Neutral Chin Up","Back","0.0","5",1,"FitNotes"
"902",2014-10-27,"Barbell Squat","Legs","40.0","5",1,"FitNotes"
"903",2014-10-27,"Barbell Squat","Legs","70.0","5",2,"FitNotes"
"904",2014-10-27,"Barbell Squat","Legs","90.0","5",3,"FitNotes"
"905",2014-10-27,"Barbell Squat","Legs","110.0","5",4,"FitNotes"
"906",2014-10-27,"Barbell Squat","Legs","120.0","1",5,"FitNotes"
"907",2014-10-27,"Barbell Squat","Legs","130.0","1",6,"FitNotes"
"908",2014-10-27,"Barbell Squat","Legs","140.0","1",7,"FitNotes"
"909",2014-10-27,"Barbell Front Squat","Legs","70.0","5",1,"FitNotes"
"910",2014-10-29,"High Cable Rear Delt Fly","Shoulders","10.0","15",1,"FitNotes"
"911",2014-10-29,"High Cable Rear Delt Fly","Shoulders","15.0","15",2,"FitNotes"
"912",2014-10-29,"Standing One-Arm Cable Rear Delt Fly","Shoulders","10.0","10",1,"FitNotes"
"913",2014-10-29,"Standing One-Arm Cable Rear Delt Fly","Shoulders","10.0","10",2,"FitNotes"
"914",2014-10-29,"One-Arm Rope Triceps Pushdown","Triceps","25.0","10",1,"FitNotes"
"915",2014-10-29,"One-Arm Rope Triceps Pushdown","Triceps","25.0","8",2,"FitNotes"
"916",2014-10-29,"One-Arm Rope Triceps Pushdown","Triceps","30.0","8",3,"FitNotes"
"917",2014-10-29,"Cable Face Pull","Shoulders","25.0","10",1,"FitNotes"
"918",2014-10-29,"Cable Face Pull","Shoulders","30.0","10",2,"FitNotes"
"919",2014-10-29,"Cable Face Pull","Shoulders","30.0","10",3,"FitNotes"
"920",2014-10-29,"Cable Face Pull","Shoulders","25.0","10",4,"FitNotes"
"921",2014-10-29,"Standing One-Arm Cable Rear Delt Fly","Shoulders","10.0","10",3,"FitNotes"
"922",2014-10-29,"Bent-Over Cable Rear Delt Raise","Shoulders","5.0","10",1,"FitNotes"
"923",2014-10-29,"Bent-Over Cable Rear Delt Raise","Shoulders","10.0","5",2,"FitNotes"
"924",2014-10-29,"Cable Crossover","Chest","20.0","10",1,"FitNotes"
"925",2014-10-29,"Cable Crossover","Chest","25.0","10",2,"FitNotes"
"926",2014-10-29,"Cable Crossover","Chest","30.0","10",3,"FitNotes"
"927",2014-10-29,"Cable Crossover Lateral Raise","Shoulders","10.0","10",1,"FitNotes"
"928",2014-10-29,"Cable Crossover Lateral Raise","Shoulders","10.0","10",2,"FitNotes"
"929",2014-10-29,"Lying Cable Fly","Chest","10.0","10",1,"FitNotes"
"930",2014-10-29,"Lying Cable Fly","Chest","15.0","10",2,"FitNotes"
"931",2014-10-29,"Lying Cable Fly","Chest","20.0","10",3,"FitNotes"
"932",2014-10-29,"Dumbbell Pullover","Shoulders","10.0","10",1,"FitNotes"
"933",2014-10-29,"Dumbbell Pullover","Shoulders","15.0","10",2,"FitNotes"
"934",2014-10-29,"Dumbbell Pullover","Shoulders","17.5","10",3,"FitNotes"
"935",2014-10-29,"Standing Dumbbell Press","Shoulders","17.5","5",1,"FitNotes"
"936",2014-10-29,"Standing Dumbbell Press","Shoulders","20.0","5",2,"FitNotes"
"937",2014-10-29,"Standing Dumbbell Press","Shoulders","22.5","5",3,"FitNotes"
"938",2014-10-29,"Standing Dumbbell Press","Shoulders","25.0","3",4,"FitNotes"
"939",2014-10-29,"Dumbbell Push Press","Shoulders","27.5","1",1,"FitNotes"
"940",2014-10-29,"Snatch-Grip Behind The Neck Press","Shoulders","20.0","10",1,"FitNotes"
"941",2014-10-29,"Snatch-Grip Behind The Neck Press","Shoulders","30.0","10",2,"FitNotes"
"942",2014-10-29,"Push Press","Shoulders","50.0","3",1,"FitNotes"
"943",2014-10-29,"Push Press","Shoulders","55.0","3",2,"FitNotes"
"944",2014-10-29,"Push Press","Shoulders","60.0","3",3,"FitNotes"
"945",2014-10-29,"Push Press","Shoulders","65.0","2",4,"FitNotes"
"946",2014-10-29,"Barbell Squat","Legs","60.0","5",1,"FitNotes"
"947",2014-10-29,"Barbell Squat","Legs","80.0","5",2,"FitNotes"
"948",2014-10-29,"Barbell Squat","Legs","100.0","3",3,"FitNotes"
"949",2014-10-29,"Barbell Squat","Legs","120.0","1",4,"FitNotes"
"950",2014-10-29,"Barbell Squat","Legs","140.0","2",5,"FitNotes"
"951",2014-10-29,"Seated Cable Row","Back","55.0","10",1,"FitNotes"
"952",2014-10-29,"Seated Cable Row","Back","65.0","10",2,"FitNotes"
"953",2014-10-29,"Seated Cable Row","Back","75.0","10",3,"FitNotes"
"954",2014-10-29,"Neutral Chin Up","Back","0.0","4",1,"FitNotes"
"955",2014-10-29,"Neutral Chin Up","Back","0.0","2",2,"FitNotes"
"956",2014-10-31,"Cable Face Pull","Shoulders","25.0","10",1,"FitNotes"
"957",2014-10-31,"Cable Face Pull","Shoulders","30.0","10",2,"FitNotes"
"958",2014-10-31,"Incline Barbell Bench Press","Chest","40.0","10",1,"FitNotes"
"959",2014-10-31,"Incline Barbell Bench Press","Chest","60.0","5",2,"FitNotes"
"960",2014-10-31,"Incline Barbell Bench Press","Chest","65.0","5",3,"FitNotes"
"961",2014-10-31,"Incline Barbell Bench Press","Chest","70.0","5",4,"FitNotes"
"962",2014-10-31,"Incline Barbell Bench Press","Chest","75.0","1",5,"FitNotes"
"963",2014-10-31,"Decline Dumbbell Bench Press","Chest","20.0","10",1,"FitNotes"
"964",2014-10-31,"One-Arm Rope Triceps Pushdown","Triceps","20.0","10",1,"FitNotes"
"965",2014-10-31,"One-Arm Rope Triceps Pushdown","Triceps","25.0","10",2,"FitNotes"
"966",2014-10-31,"One-Arm Rope Triceps Pushdown","Triceps","30.0","5",3,"FitNotes"
"967",2014-10-31,"Chin Up","Back","0.0","5",1,"FitNotes"
"968",2014-10-31,"Pull Up","Back","0.0","4",1,"FitNotes"
"969",2014-10-31,"Chin Up","Back","0.0","5",2,"FitNotes"
"970",2014-10-31,"Chin Up","Back","0.0","3",3,"FitNotes"
"971",2014-10-31,"Power Clean","Back","50.0","3",1,"FitNotes"
"972",2014-10-31,"Power Clean","Back","50.0","3",2,"FitNotes"
"973",2014-10-31,"Pendlay Row","Back","50.0","5",1,"FitNotes"
"974",2014-10-31,"Pendlay Row","Back","70.0","5",2,"FitNotes"
"975",2014-10-31,"Pendlay Row","Back","80.0","5",3,"FitNotes"
"976",2014-10-31,"Pendlay Row","Back","85.0","3",4,"FitNotes"
"977",2014-10-31,"Snatch-Grip Deadlift","Back","85.0","5",1,"FitNotes"
"978",2014-10-31,"Snatch-Grip Deadlift","Back","100.0","5",2,"FitNotes"
"979",2014-10-31,"Snatch-Grip Deadlift","Back","120.0","5",3,"FitNotes"
"980",2014-10-31,"Snatch-Grip Deadlift","Back","135.0","3",4,"FitNotes"
"981",2014-10-31,"Snatch-Grip Deadlift","Back","150.0","3",5,"FitNotes"
"982",2014-10-31,"Deadlift","Back","150.0","3",1,"FitNotes"
"983",2014-10-31,"Deadlift","Back","170.0","1",2,"FitNotes"
"984",2014-10-31,"Reverse Crunch","Abs","0.0","10",1,"FitNotes"
"985",2014-10-31,"Reverse Crunch","Abs","0.0","10",2,"FitNotes"
"986",2014-11-01,"Overhead Press","Shoulders","60.0","1",1,"FitNotes"
"987",2014-11-01,"Barbell Front Squat","Legs","40.0","10",1,"FitNotes"
"988",2014-11-01,"Overhead Press","Shoulders","60.0","1",2,"FitNotes"
"989",2014-11-01,"Overhead Press","Shoulders","62.5","1",3,"FitNotes"
"990",2014-11-01,"Barbell Front Squat","Legs","60.0","5",2,"FitNotes"
"991",2014-11-01,"Barbell Front Squat","Legs","80.0","1",3,"FitNotes"
"992",2014-11-05,"Cable Face Pull","Shoulders","20.0","10",1,"FitNotes"
"993",2014-11-05,"Cable Face Pull","Shoulders","25.0","10",2,"FitNotes"
"994",2014-11-05,"Cable Face Pull","Shoulders","30.0","10",3,"FitNotes"
"995",2014-11-05,"Cable Face Pull","Shoulders","35.0","10",4,"FitNotes"
"996",2014-11-05,"Cable Face Pull","Shoulders","40.0","5",5,"FitNotes"
"997",2014-11-05,"Cable Face Pull","Shoulders","45.0","5",6,"FitNotes"
"998",2014-11-05,"Cable Face Pull","Shoulders","45.0","5",7,"FitNotes"
"999",2014-11-05,"Bradshaw Press","Shoulders","20.0","10",1,"FitNotes"
"1000",2014-11-05,"Overhead Press","Shoulders","40.0","5",1,"FitNotes"
"1001",2014-11-05,"Overhead Press","Shoulders","50.0","5",2,"FitNotes"
"1002",2014-11-05,"Overhead Press","Shoulders","55.0","3",3,"FitNotes"
"1003",2014-11-05,"Overhead Press","Shoulders","60.0","1",4,"FitNotes"
"1004",2014-11-05,"Overhead Press","Shoulders","62.5","1",5,"FitNotes"
"1005",2014-11-05,"Zydrunas Press","Shoulders","20.0","5",1,"FitNotes"
"1006",2014-11-05,"Zydrunas Press","Shoulders","40.0","3",2,"FitNotes"
"1007",2014-11-05,"Zydrunas Press","Shoulders","40.0","3",3,"FitNotes"
"1008",2014-11-05,"Zydrunas Press","Shoulders","40.0","3",4,"FitNotes"
"1009",2014-11-05,"Barbell Front Squat","Legs","40.0","5",1,"FitNotes"
"1010",2014-11-05,"Barbell Front Squat","Legs","50.0","5",2,"FitNotes"
"1011",2014-11-05,"Barbell Front Squat","Legs","60.0","5",3,"FitNotes"
"1012",2014-11-05,"Barbell Front Squat","Legs","70.0","5",4,"FitNotes"
"1013",2014-11-05,"Barbell Front Squat","Legs","80.0","5",5,"FitNotes"
"1014",2014-11-05,"Barbell Front Squat","Legs","90.0","1",6,"FitNotes"
"1015",2014-11-05,"Barbell Squat","Legs","90.0","5",1,"FitNotes"
"1016",2014-11-05,"Barbell Squat","Legs","100.0","2",2,"FitNotes"
"1017",2014-11-05,"Barbell Squat","Legs","110.0","1",3,"FitNotes"
"1018",2014-11-05,"Trap-Bar Deadlift","Back","100.0","5",1,"FitNotes"
"1019",2014-11-05,"Trap-Bar Deadlift","Back","130.0","5",2,"FitNotes"
"1020",2014-11-05,"Trap-Bar Deadlift","Back","150.0","5",3,"FitNotes"
"1021",2014-11-05,"Trap-Bar Deadlift","Back","170.0","3",4,"FitNotes"
"1022",2014-11-05,"Trap-Bar Deadlift","Back","190.0","2",5,"FitNotes"
"1023",2014-11-05,"Trap-Bar Deadlift","Back","200.0","1",6,"FitNotes"
"1024",2014-11-05,"Standing One-Arm Cable Rear Delt Fly","Shoulders","10.0","10",1,"FitNotes"
"1025",2014-11-05,"Standing One-Arm Cable Rear Delt Fly","Shoulders","10.0","10",2,"FitNotes"
"1026",2014-11-05,"One-Arm Rope Triceps Pushdown","Triceps","20.0","8",1,"FitNotes"
"1027",2014-11-05,"One-Arm Rope Triceps Pushdown","Triceps","25.0","8",2,"FitNotes"
"1028",2014-11-05,"One-Arm Rope Triceps Pushdown","Triceps","30.0","3",3,"FitNotes"
"1029",2014-11-05,"Smith Machine Close Grip Bench Press","Triceps","30.0","5",1,"FitNotes"
"1030",2014-11-05,"Smith Machine Close Grip Bench Press","Triceps","30.0","5",2,"FitNotes"
"1031",2014-11-05,"Smith Machine Close Grip Bench Press","Triceps","30.0","5",3,"FitNotes"
"1032",2014-11-05,"Smith Machine Close Grip Bench Press","Triceps","40.0","5",4,"FitNotes"
"1033",2014-11-05,"Smith Machine Close Grip Bench Press","Triceps","40.0","5",5,"FitNotes"
"1034",2014-11-05,"High Cable Rear Delt Fly","Shoulders","10.0","10",1,"FitNotes"
"1035",2014-11-05,"High Cable Rear Delt Fly","Shoulders","15.0","10",2,"FitNotes"
"1036",2014-11-05,"High Cable Rear Delt Fly","Shoulders","20.0","10",3,"FitNotes"
"1037",2014-11-05,"Kroc Row","Back","17.5","15",1,"FitNotes"
"1038",2014-11-05,"Kroc Row","Back","22.5","15",2,"FitNotes"
"1039",2014-11-05,"Kroc Row","Back","30.0","15",3,"FitNotes"
"1040",2014-11-05,"One-Arm Cable Preacher Curl","Biceps","7.5","10",1,"FitNotes"
"1041",2014-11-05,"One-Arm Cable Preacher Curl","Biceps","7.5","10",2,"FitNotes"
"1042",2014-11-05,"One-Arm Cable Preacher Curl","Biceps","12.5","10",3,"FitNotes"
"1043",2014-11-05,"One-Arm Cable Preacher Curl","Biceps","12.5","10",4,"FitNotes"
"1044",2014-11-05,"One-Arm Cable Preacher Curl","Biceps","15.0","10",5,"FitNotes"
"1045",2014-11-05,"Rope Hammer Preacher Curl","Biceps","17.5","10",1,"FitNotes"
"1046",2014-11-05,"Seated Machine Fly","Chest","58.5","15",1,"FitNotes"
"1047",2014-11-05,"Rear Delt Machine Fly","Shoulders","31.5","15",1,"FitNotes"
