"Activity","Date (YYYYMMDD)","Set",,"unit",,"unit","Combined","Points"
"Tricep Dumbbell Kickback",2012-01-10,601,5,,8,,"5 kg || 8 reps","5"
"Tricep Dumbbell Kickback",2012-01-10,602,5,,8,,"5 kg || 8 reps","5"
"Tricep Dumbbell Kickback",2012-01-19,301,6,,8,,"6 kg || 8 reps","5"
"Tricep Dumbbell Kickback",2012-01-19,302,6,,8,,"6 kg || 8 reps","5"
"Tricep Dumbbell Kickback",2012-01-19,303,6,,8,,"6 kg || 8 reps","5"
