"Activity","Date (YYYYMMDD)","Set",,"unit",,"unit","Combined","Points"
"Standing Barbell Shoulder Press (OHP)",2013-05-28,9,32.5,,10,,"32.5 kg || 10 reps","69"
"Standing Barbell Shoulder Press (OHP)",2013-05-28,10,32.5,,10,,"32.5 kg || 10 reps","69"
"Standing Barbell Shoulder Press (OHP)",2013-05-28,11,32.5,,5,,"32.5 kg || 5 reps","59"
"Standing Barbell Shoulder Press (OHP)",2013-05-30,1,40,,10,,"40 kg || 10 reps","78"
"Standing Barbell Shoulder Press (OHP)",2013-05-30,2,40,,10,,"40 kg || 10 reps","78"
"Standing Barbell Shoulder Press (OHP)",2013-05-30,3,40,,10,,"40 kg || 10 reps","78"
"Standing Barbell Shoulder Press (OHP)",2013-06-01,1,50,,5,,"50 kg || 5 reps","76"
"Standing Barbell Shoulder Press (OHP)",2013-06-01,2,50,,5,,"50 kg || 5 reps","76"
"Standing Barbell Shoulder Press (OHP)",2013-06-01,3,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2013-06-01,4,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2013-06-01,5,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2013-06-01,6,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2013-06-01,7,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2013-06-01,8,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2013-06-01,9,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2013-06-01,10,30,,15,,"30 kg || 15 reps","71"
"Standing Barbell Shoulder Press (OHP)",2013-06-03,301,30,,10,,"30 kg || 10 reps","67"
"Standing Barbell Shoulder Press (OHP)",2013-06-05,1,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2013-06-05,2,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2013-06-05,3,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2013-06-05,4,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2013-06-05,5,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2013-06-05,6,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2013-06-05,7,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2013-06-05,8,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2013-06-05,9,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2013-06-05,10,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2013-06-05,11,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2013-06-05,12,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2013-06-05,13,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2013-06-05,14,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2013-06-05,15,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2013-06-05,16,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2013-06-05,17,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2013-06-05,18,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2013-06-05,19,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2013-06-05,20,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2013-06-05,21,30,,10,,"30 kg || 10 reps","67"
"Standing Barbell Shoulder Press (OHP)",2013-06-05,22,30,,10,,"30 kg || 10 reps","67"
"Standing Barbell Shoulder Press (OHP)",2013-06-05,23,30,,10,,"30 kg || 10 reps","67"
"Standing Barbell Shoulder Press (OHP)",2013-06-05,24,30,,10,,"30 kg || 10 reps","67"
"Standing Barbell Shoulder Press (OHP)",2013-06-09,301,30,,10,,"30 kg || 10 reps","67"
"Standing Barbell Shoulder Press (OHP)",2013-06-09,302,30,,10,,"30 kg || 10 reps","67"
"Standing Barbell Shoulder Press (OHP)",2013-06-18,201,30,,10,,"30 kg || 10 reps","67"
"Standing Barbell Shoulder Press (OHP)",2013-06-18,202,50,,5,,"50 kg || 5 reps","76"
"Standing Barbell Shoulder Press (OHP)",2013-06-18,203,50,,5,,"50 kg || 5 reps","76"
"Standing Barbell Shoulder Press (OHP)",2013-06-18,204,55,,3,,"55 kg || 3 reps","66"
"Standing Barbell Shoulder Press (OHP)",2013-06-18,205,50,,2,,"50 kg || 2 reps","52"
"Standing Barbell Shoulder Press (OHP)",2013-06-18,206,30,,10,,"30 kg || 10 reps","67"
"Standing Barbell Shoulder Press (OHP)",2013-06-25,301,30,,10,,"30 kg || 10 reps","67"
"Standing Barbell Shoulder Press (OHP)",2013-06-25,302,50,,5,,"50 kg || 5 reps","76"
"Standing Barbell Shoulder Press (OHP)",2013-06-25,303,65,,1,,"65 kg || 1 reps","52"
"Standing Barbell Shoulder Press (OHP)",2013-06-25,304,60,,2,,"60 kg || 2 reps","60"
"Standing Barbell Shoulder Press (OHP)",2013-07-03,201,32.5,,10,,"32.5 kg || 10 reps","69"
"Standing Barbell Shoulder Press (OHP)",2013-07-03,202,32.5,,10,,"32.5 kg || 10 reps","69"
"Standing Barbell Shoulder Press (OHP)",2013-07-03,203,32.5,,10,,"32.5 kg || 10 reps","69"
"Standing Barbell Shoulder Press (OHP)",2013-07-03,204,32.5,,10,,"32.5 kg || 10 reps","69"
"Standing Barbell Shoulder Press (OHP)",2013-07-03,205,32.5,,10,,"32.5 kg || 10 reps","69"
"Standing Barbell Shoulder Press (OHP)",2013-07-07,101,30,,12,,"30 kg || 12 reps","69"
"Standing Barbell Shoulder Press (OHP)",2013-07-07,102,30,,12,,"30 kg || 12 reps","69"
"Standing Barbell Shoulder Press (OHP)",2013-07-09,201,30,,5,,"30 kg || 5 reps","57"
"Standing Barbell Shoulder Press (OHP)",2013-07-09,202,50,,5,,"50 kg || 5 reps","76"
"Standing Barbell Shoulder Press (OHP)",2013-07-09,203,50,,5,,"50 kg || 5 reps","76"
"Standing Barbell Shoulder Press (OHP)",2013-07-09,204,50,,5,,"50 kg || 5 reps","76"
"Standing Barbell Shoulder Press (OHP)",2013-07-09,205,50,,5,,"50 kg || 5 reps","76"
"Standing Barbell Shoulder Press (OHP)",2013-07-09,206,50,,5,,"50 kg || 5 reps","76"
"Standing Barbell Shoulder Press (OHP)",2013-07-09,207,55,,2,,"55 kg || 2 reps","56"
"Standing Barbell Shoulder Press (OHP)",2013-07-15,401,50,,5,,"50 kg || 5 reps","76"
"Standing Barbell Shoulder Press (OHP)",2013-07-15,402,50,,5,,"50 kg || 5 reps","76"
"Standing Barbell Shoulder Press (OHP)",2013-07-15,403,55,,2,,"55 kg || 2 reps","56"
"Standing Barbell Shoulder Press (OHP)",2013-07-15,404,50,,4,,"50 kg || 4 reps","70"
"Standing Barbell Shoulder Press (OHP)",2013-07-19,701,35,,10,,"35 kg || 10 reps","72"
"Standing Barbell Shoulder Press (OHP)",2013-07-19,702,35,,10,,"35 kg || 10 reps","72"
"Standing Barbell Shoulder Press (OHP)",2013-07-24,301,30,,5,,"30 kg || 5 reps","57"
"Standing Barbell Shoulder Press (OHP)",2013-07-24,302,30,,5,,"30 kg || 5 reps","57"
"Standing Barbell Shoulder Press (OHP)",2013-07-24,303,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2013-07-24,304,45,,1,,"45 kg || 1 reps","39"
"Standing Barbell Shoulder Press (OHP)",2013-08-16,201,55,,1,,"55 kg || 1 reps","45"
"Standing Barbell Shoulder Press (OHP)",2013-09-09,1101,15,,3,,"15 kg || 3 reps","36"
"Standing Barbell Shoulder Press (OHP)",2013-09-09,1102,17.5,,3,,"17.5 kg || 3 reps","38"
"Standing Barbell Shoulder Press (OHP)",2013-09-09,1103,21.5,,3,,"21.5 kg || 3 reps","40"
"Standing Barbell Shoulder Press (OHP)",2013-09-12,501,30,,3,,"30 kg || 3 reps","45"
"Standing Barbell Shoulder Press (OHP)",2013-09-12,502,30,,3,,"30 kg || 3 reps","45"
"Standing Barbell Shoulder Press (OHP)",2013-09-12,503,20,,3,,"20 kg || 3 reps","39"
"Standing Barbell Shoulder Press (OHP)",2013-09-12,504,20,,3,,"20 kg || 3 reps","39"
"Standing Barbell Shoulder Press (OHP)",2013-09-12,505,20,,3,,"20 kg || 3 reps","39"
"Standing Barbell Shoulder Press (OHP)",2013-09-14,601,30,,5,,"30 kg || 5 reps","57"
"Standing Barbell Shoulder Press (OHP)",2013-09-14,602,37.5,,5,,"37.5 kg || 5 reps","63"
"Standing Barbell Shoulder Press (OHP)",2013-09-14,603,42.5,,10,,"42.5 kg || 10 reps","81"
"Standing Barbell Shoulder Press (OHP)",2013-10-07,701,50,,5,,"50 kg || 5 reps","76"
"Standing Barbell Shoulder Press (OHP)",2013-10-07,702,50,,5,,"50 kg || 5 reps","76"
"Standing Barbell Shoulder Press (OHP)",2013-10-07,703,50,,5,,"50 kg || 5 reps","76"
"Standing Barbell Shoulder Press (OHP)",2013-12-03,1,30,,5,,"30 kg || 5 reps","57"
"Standing Barbell Shoulder Press (OHP)",2013-12-03,2,35,,5,,"35 kg || 5 reps","61"
"Standing Barbell Shoulder Press (OHP)",2013-12-03,3,50,,5,,"50 kg || 5 reps","76"
"Standing Barbell Shoulder Press (OHP)",2013-12-03,4,55,,5,,"55 kg || 5 reps","82"
"Standing Barbell Shoulder Press (OHP)",2013-12-03,5,60,,3,,"60 kg || 3 reps","71"
"Standing Barbell Shoulder Press (OHP)",2013-12-05,1,30,,5,,"30 kg || 5 reps","57"
"Standing Barbell Shoulder Press (OHP)",2013-12-05,2,50,,3,,"50 kg || 3 reps","61"
"Standing Barbell Shoulder Press (OHP)",2013-12-05,3,60,,1,,"60 kg || 1 reps","48"
"Standing Barbell Shoulder Press (OHP)",2013-12-05,4,60,,1,,"60 kg || 1 reps","48"
"Standing Barbell Shoulder Press (OHP)",2013-12-07,4,30,,5,,"30 kg || 5 reps","57"
"Standing Barbell Shoulder Press (OHP)",2013-12-07,5,50,,3,,"50 kg || 3 reps","61"
"Standing Barbell Shoulder Press (OHP)",2013-12-13,21,50,,5,,"50 kg || 5 reps","76"
"Standing Barbell Shoulder Press (OHP)",2013-12-13,22,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2013-12-13,23,30,,5,,"30 kg || 5 reps","57"
"Standing Barbell Shoulder Press (OHP)",2013-12-13,24,30,,5,,"30 kg || 5 reps","57"
"Standing Barbell Shoulder Press (OHP)",2013-12-13,25,30,,5,,"30 kg || 5 reps","57"
"Standing Barbell Shoulder Press (OHP)",2013-12-13,26,30,,5,,"30 kg || 5 reps","57"
"Standing Barbell Shoulder Press (OHP)",2013-12-13,27,30,,5,,"30 kg || 5 reps","57"
"Standing Barbell Shoulder Press (OHP)",2013-12-13,28,30,,5,,"30 kg || 5 reps","57"
"Standing Barbell Shoulder Press (OHP)",2013-12-13,29,30,,5,,"30 kg || 5 reps","57"
"Standing Barbell Shoulder Press (OHP)",2013-12-13,30,30,,5,,"30 kg || 5 reps","57"
"Standing Barbell Shoulder Press (OHP)",2013-12-21,2,10,,5,,"10 kg || 5 reps","42"
"Standing Barbell Shoulder Press (OHP)",2013-12-21,3,30,,5,,"30 kg || 5 reps","57"
"Standing Barbell Shoulder Press (OHP)",2013-12-21,4,50,,5,,"50 kg || 5 reps","76"
"Standing Barbell Shoulder Press (OHP)",2013-12-21,5,65,,1,,"65 kg || 1 reps","52"
"Standing Barbell Shoulder Press (OHP)",2013-12-21,6,70,,1,,"70 kg || 1 reps","56"
"Standing Barbell Shoulder Press (OHP)",2014-01-02,13,50,,1,,"50 kg || 1 reps","42"
"Standing Barbell Shoulder Press (OHP)",2014-01-02,14,50,,2,,"50 kg || 2 reps","52"
"Standing Barbell Shoulder Press (OHP)",2014-01-02,15,50,,3,,"50 kg || 3 reps","61"
"Standing Barbell Shoulder Press (OHP)",2014-01-09,1,40,,10,,"40 kg || 10 reps","78"
"Standing Barbell Shoulder Press (OHP)",2014-01-09,2,40,,10,,"40 kg || 10 reps","78"
"Standing Barbell Shoulder Press (OHP)",2014-01-09,3,40,,10,,"40 kg || 10 reps","78"
"Standing Barbell Shoulder Press (OHP)",2014-01-28,1,30,,6,,"30 kg || 6 reps","60"
"Standing Barbell Shoulder Press (OHP)",2014-01-28,2,40,,6,,"40 kg || 6 reps","70"
"Standing Barbell Shoulder Press (OHP)",2014-01-28,3,50,,6,,"50 kg || 6 reps","81"
"Standing Barbell Shoulder Press (OHP)",2014-01-28,4,55,,5,,"55 kg || 5 reps","82"
"Standing Barbell Shoulder Press (OHP)",2014-02-01,1,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2014-02-01,2,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2014-02-01,3,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2014-02-01,4,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2014-02-01,5,40,,5,,"40 kg || 5 reps","66"
"Standing Barbell Shoulder Press (OHP)",2014-02-05,17,20,,5,,"20 kg || 5 reps","49"
"Standing Barbell Shoulder Press (OHP)",2014-02-05,18,20,,5,,"20 kg || 5 reps","49"
"Standing Barbell Shoulder Press (OHP)",2014-03-15,1,10,,10,,"10 kg || 10 reps","50"
"Standing Barbell Shoulder Press (OHP)",2014-03-15,2,30,,6,,"30 kg || 6 reps","60"
"Standing Barbell Shoulder Press (OHP)",2014-03-15,3,50,,6,,"50 kg || 6 reps","81"
"Standing Barbell Shoulder Press (OHP)",2014-03-15,4,50,,5,,"50 kg || 5 reps","76"
"Standing Barbell Shoulder Press (OHP)",2014-03-15,5,45,,6,,"45 kg || 6 reps","75"
"Standing Barbell Shoulder Press (OHP)",2014-03-15,6,45,,8,,"45 kg || 8 reps","81"
