"Activity","Date (YYYYMMDD)","Set",,"unit",,"unit","Combined","Points"
"Preacher Hammer Dumbbell Curl",2013-10-27,5,5.5,,15,,"5.5 kg || 15 reps","27"
"Preacher Hammer Dumbbell Curl",2013-10-27,6,8.5,,15,,"8.5 kg || 15 reps","28"
"Preacher Hammer Dumbbell Curl",2013-11-08,17,8.5,,10,,"8.5 kg || 10 reps","26"
"Preacher Hammer Dumbbell Curl",2013-11-08,18,8.5,,10,,"8.5 kg || 10 reps","26"
