"Activity","Date (YYYYMMDD)","Set",,"unit",,"unit","Combined","Points"
"Upright Barbell Row",2012-08-26,301,20,,10,,"20 kg || 10 reps","21"
"Upright Barbell Row",2012-11-04,301,10.5,,15,,"10.5 kg || 15 reps","19"
"Upright Barbell Row",2013-04-05,401,20.5,,10,,"20.5 kg || 10 reps","21"
"Upright Barbell Row",2014-01-23,11,17.5,,15,,"17.5 kg || 15 reps","21"
"Upright Barbell Row",2014-01-23,12,17.5,,15,,"17.5 kg || 15 reps","21"
