"Activity","Date (YYYYMMDD)","Set",,"unit",,"unit","Combined","Points"
"Standing Dumbbell Reverse Curl",2014-02-20,9,7,,3,,"7 kg || 3 reps","17"
"Standing Dumbbell Reverse Curl",2014-02-20,10,4.5,,8,,"4.5 kg || 8 reps","24"
