"Activity","Date (YYYYMMDD)","Set",,"unit",,"unit","Combined","Points"
"Power Clean and Jerk",2012-11-17,1,40,,3,,"40 kg || 3 reps","48"
"Power Clean and Jerk",2012-11-17,2,40,,3,,"40 kg || 3 reps","48"
"Power Clean and Jerk",2012-11-17,3,40,,3,,"40 kg || 3 reps","48"
