"Activity","Date (YYYYMMDD)","Set",,"unit",,"unit","Combined","Points"
"Rocking Standing Calf Raise",2014-02-21,6,1,,25,,"1 kg || 25 reps","9"
"Rocking Standing Calf Raise",2014-02-21,7,5,,25,,"5 kg || 25 reps","9"
