"Activity","Date (YYYYMMDD)","Set",,"unit",,"unit","Combined","Points"
"Hack Squat",2012-12-18,201,60,,5,,"60 kg || 5 reps","24"
"Hack Squat",2012-12-18,202,60,,5,,"60 kg || 5 reps","24"
"Hack Squat",2012-12-18,203,60,,5,,"60 kg || 5 reps","24"
"Hack Squat",2012-12-31,501,60,,5,,"60 kg || 5 reps","24"
"Hack Squat",2013-01-04,301,40,,10,,"40 kg || 10 reps","21"
"Hack Squat",2013-01-04,302,40,,10,,"40 kg || 10 reps","21"
"Hack Squat",2013-01-04,303,40,,10,,"40 kg || 10 reps","21"
