"Activity","Date (YYYYMMDD)","Set",,"unit",,"unit","Combined","Points"
"Standing One-Arm Dumbbell Push Press",2013-12-27,28,22.5,,3,,"22.5 kg || 3 reps","32"
"Standing One-Arm Dumbbell Push Press",2014-01-18,19,20,,5,,"20 kg || 5 reps","45"
"Standing One-Arm Dumbbell Push Press",2014-01-18,20,20,,5,,"20 kg || 5 reps","45"
"Standing One-Arm Dumbbell Push Press",2014-03-12,9,25,,1,,"25 kg || 1 reps","11"
