"Activity","Date (YYYYMMDD)","Set",,"unit",,"unit","Combined","Points"
"Dumbbell 2-Arm Triceps Extension",2013-07-03,501,12,,10,,"12 kg || 10 reps","9"
"Dumbbell 2-Arm Triceps Extension",2013-07-03,502,12,,10,,"12 kg || 10 reps","9"
