"Activity","Date (YYYYMMDD)","Set",,"unit",,"unit","Combined","Points"
"Alternating Kettlebell Row",2013-05-14,601,6,,8,,"6 kg || 8 reps","33"
"Alternating Kettlebell Row",2013-05-23,201,10,,10,,"10 kg || 10 reps","36"
