"Activity","Date (YYYYMMDD)","Set",,"unit",,"unit","Combined","Points"
"Alternate Hammer Dumbbell  Curl",2012-02-13,1,10,,30,,"10 kg || 30 reps","22"
"Alternate Hammer Dumbbell  Curl",2012-02-13,2,10,,10,,"10 kg || 10 reps","18"
"Alternate Hammer Dumbbell  Curl",2012-09-21,201,11.5,,8,,"11.5 kg || 8 reps","17"
"Alternate Hammer Dumbbell  Curl",2012-09-21,202,11.5,,8,,"11.5 kg || 8 reps","17"
