"Activity","Date (YYYYMMDD)","Set",,"unit",,"unit","Combined","Points"
"Double Kettlebell Clean and Press",2012-11-13,1601,16,,5,,"16 kg || 5 reps","46"
"Double Kettlebell Clean and Press",2012-11-13,1602,16,,5,,"16 kg || 5 reps","46"
"Double Kettlebell Clean and Press",2012-11-13,1603,16,,5,,"16 kg || 5 reps","46"
