"Activity","Date (YYYYMMDD)","Set",,"unit",,"unit","Combined","Points"
"Preacher Curl",2013-10-22,16,22.5,,10,,"22.5 kg || 10 reps","16"
"Preacher Curl",2013-10-22,17,22.5,,10,,"22.5 kg || 10 reps","16"
"Preacher Curl",2013-10-27,1,17.5,,15,,"17.5 kg || 15 reps","16"
"Preacher Curl",2013-10-27,2,17.5,,15,,"17.5 kg || 15 reps","16"
"Preacher Curl",2013-11-08,13,17.5,,15,,"17.5 kg || 15 reps","16"
"Preacher Curl",2013-11-08,14,17.5,,15,,"17.5 kg || 15 reps","16"
"Preacher Curl",2013-12-03,1,17.5,,15,,"17.5 kg || 15 reps","16"
"Preacher Curl",2013-12-03,2,20,,15,,"20 kg || 15 reps","16"
"Preacher Curl",2014-02-05,15,17.5,,12,,"17.5 kg || 12 reps","15"
